wikipedia,imdb,freebase
4633426.0,tt0100223,/m/0cdnkz
1781048.0,tt0064155,/m/05wd_0
9205349.0,tt0342543,/m/02806zq
28024741.0,tt1106782,/m/0bbd8tp
9993309.0,tt0194798,/m/06_ybc3
20567826.0,tt0111295,/m/051zsnx
15670779.0,tt0200720,/m/03np63f
28736289.0,tt0061515,/m/0czdh1j
31227417.0,tt0036661,/m/0gj8gbn
17807776.0,tt1077089,/m/047b7yb
2553539.0,tt0009018,/m/07mlsy
14709757.0,tt0106460,/m/03gtxrx
19247704.0,tt0132486,/m/04ld_ch
10050603.0,tt0202985,/m/02q05ty
32956142.0,tt0084263,/m/0h5576w
26900805.0,tt0041245,/m/051_4zf
15337014.0,tt0092206,/m/03m5fv7
17635680.0,tt0051368,
19840260.0,tt0495729,/m/04q6ps8
36524453.0,tt0372549,/m/0h805gn
8316526.0,tt0074798,/m/026_5m2
817057.0,tt0082869,/m/03dwzc
34994883.0,tt0025085,/m/0j663ps
29004995.0,tt1610452,/m/0dgp3km
1901096.0,tt0364800,/m/064w9b
399402.0,tt0042332,/m/023p33
29302351.0,tt4338920,/m/0ds35pq
19134776.0,tt0056353,/m/04jf8mw
31157561.0,tt0119851,/m/0gh6hbl
22224559.0,tt1294226,/m/07ykkx5
1222278.0,tt0084868,/m/04jr3z
13726036.0,tt0005315,/m/03cgcph
8437284.0,tt0872190,/m/0273d78
937852.0,tt0257924,/m/03rpzz
23346792.0,tt0298390,/m/06w658c
12868752.0,tt0414998,/m/02x8n08
4200912.0,tt0271884,/m/0bpnbl
7844547.0,tt0187514,/m/026f_k5
3163300.0,tt0072667,/m/08wf8d
5392217.0,tt0057568,/m/0djsk0
22342112.0,tt0071991,/m/05t022w
4836072.0,tt0058385,/m/0cq7kw
2121431.0,tt0119324,/m/06nmwj
31782747.0,tt0038023,/m/0gtxz05
17244218.0,tt0167331,/m/043qglw
32470255.0,tt0011196,/m/0h1hpq0
7323666.0,tt0044659,/m/025z5dw
35130250.0,tt0101263,/m/0j637s9
18579003.0,tt0050450,/m/04f_wj4
7922428.0,tt0225607,/m/026k70d
29804533.0,tt0031253,
5923472.0,tt0959281,/m/0fds50
6644109.0,tt0434292,/m/0gfxs9
14544711.0,tt0226875,/m/03d780k
35618397.0,tt0154532,/m/0jkxw_8
21426256.0,tt0070377,/m/05f4nyh
36410662.0,tt0226990,/m/0k8xt82
35725115.0,tt1834319,/m/0jt9q8j
9985474.0,tt0062820,/m/02pyxxr
11361551.0,tt0032285,/m/02r8_4y
3340222.0,tt0036506,/m/096nrt
1132138.0,tt0329737,/m/0490_m
13457871.0,tt0057055,/m/03c5zcj
736262.0,tt0090103,/m/036z4q
5469928.0,tt0066735,/m/0dn94_
4360088.0,tt0401711,/m/0bz3jx
17369283.0,tt0175312,/m/043jt7q
3579544.0,tt0435937,/m/09mtx1
24048171.0,tt0365480,/m/07k4jw0
5480947.0,tt0795406,/m/0dnrcd
31322416.0,tt0042623,/m/0gj91w_
17007014.0,tt0025773,/m/0415dvr
34594999.0,tt0287043,/m/0j2b9zg
21088136.0,tt0079679,/m/05b_1rc
2262277.0,tt0096028,/m/06_461
5125134.0,tt0643102,/m/0d3vw_
19511466.0,tt0045079,/m/04n4y_d
5240350.0,tt0071216,/m/0d9j9b
33412374.0,tt0240670,/m/0h98td6
33890738.0,tt1945136,/m/0hn9t9p
10624891.0,tt0000033,/m/02qkk0c
14076924.0,tt0071523,/m/03csv6x
20138604.0,tt0037958,/m/04yc5nr
32896184.0,tt0315340,/m/0h3szt6
32066330.0,tt1852904,/m/0gw_pc6
32777931.0,tt0157673,/m/0h3m16l
18195326.0,tt1343039,
30864413.0,tt0290940,/m/0gfhc13
13365023.0,tt0416979,/m/03c3048
22475578.0,tt0246959,/m/05zj4mp
24292756.0,tt0082352,/m/07s83qp
26446859.0,tt0063994,/m/0bbz4tk
24915544.0,tt0154422,/m/09gplxp
17839776.0,tt0015268,/m/047c6gn
8913767.0,tt0310007,/m/027pfhy
12677130.0,tt0027231,/m/02x03wz
8889869.0,tt0814014,/m/027ngfy
21234681.0,tt1399655,/m/0b6jqhn
26163290.0,tt1399655,/m/0b6jqhn
8658177.0,tt0388534,/m/027cvvr
7376595.0,tt0314009,/m/0kv68r
414368.0,tt0042512,/m/025j92
20762723.0,tt0017918,/m/052_sxm
12095072.0,tt0107148,/m/02vpp9c
24434151.0,tt0783532,/m/07s7ql5
32163804.0,tt0021164,/m/0gwyfgb
23687464.0,tt0134328,/m/06zrlwc
20465302.0,tt0057061,/m/04zx_bp
7376439.0,tt0053675,/m/0kv68c
4188689.0,tt0074473,/m/0crv7_0
10345537.0,tt0230141,/m/02q90hw
13113851.0,tt0493658,/m/02z71_1
34129990.0,tt0004956,/m/0hr7b9d
24021186.0,tt0046064,/m/09_rj4
249406.0,tt0034862,/m/01l0jh
7153927.0,tt0110916,/m/0h73_g
2295231.0,tt0100173,/m/071ndp
22994034.0,tt0081686,/m/064nfm2
21598586.0,tt0068702,/m/05ms767
22743224.0,tt0493396,/m/05zs7rr
8743599.0,tt0121989,/m/027h46q
23687989.0,tt0044976,/m/06zpz8f
7544443.0,tt0039041,/m/0kvb4f
19160892.0,tt0053648,/m/04lghfb
28379587.0,tt0368934,/m/0crc1zq
7566281.0,tt4516596,/m/0kvbhk
27383563.0,tt1276104,/m/0by1wkq
6242699.0,tt0004518,/m/0fyj8w
7100124.0,tt0040262,/m/0h44yf
16943307.0,tt0079936,/m/0412wd2
30975925.0,tt0073259,/m/0gg9_b9
7567438.0,tt0096140,/m/0kvbhy
29154658.0,tt0137856,/m/0cv9vk1
22643381.0,tt0011899,/m/05zyn93
22946282.0,tt0079581,/m/063zs7z
28492939.0,tt0301799,/m/0crhsk4
23248065.0,tt1056437,/m/04mmk2w
3694061.0,tt0052676,/m/09vttt
4025965.0,tt0054745,/m/0bd517
17683356.0,tt0106694,/m/047tmd3
34129623.0,tt0006064,/m/0hr7b90
6847340.0,tt0023640,/m/0gsc8r
17594183.0,tt0084672,/m/04647kh
29278064.0,tt0031174,/m/0drw88x
6057135.0,tt0082177,/m/0fmxlc
19988478.0,tt0022008,/m/04yf57r
5218366.0,tt0102328,/m/0d8dp1
36406869.0,tt1773039,/m/0k9f_3f
27424477.0,tt0028370,/m/0c00fp_
957179.0,tt0325123,/m/03t8p6
9208103.0,tt0026230,/m/02809_l
30160141.0,tt0099625,/m/0crrckw
3389311.0,tt0101531,/m/099107
5565338.0,tt0086379,/m/0dstt0
9912420.0,tt0178312,/m/06_y6ts
168571.0,tt0091538,/m/016ks5
31982675.0,tt0033288,/m/080kf9h
28066754.0,tt0237094,/m/0cm9dp5
26876259.0,tt0243992,/m/0bmg2zs
6244632.0,tt0473024,/m/0fymw0
26013008.0,tt0291781,/m/0b6g00j
6183212.0,tt0023613,/m/0fvlb6
15941612.0,tt0820971,/m/03qhs4f
15371815.0,tt0314429,
26798968.0,tt0030284,/m/0bmb5y5
31149313.0,tt0095810,/m/0gh6lcs
9912418.0,tt0178288,/m/06_y6tc
846329.0,tt0835821,
6352213.0,tt0038588,/m/0g26jx
10990102.0,tt0051849,/m/02qxffp
30719399.0,tt0045922,/m/0gffr08
11144406.0,tt0034281,/m/02r1h_3
1231856.0,tt0126916,/m/04kkxx
16573952.0,tt0114858,/m/03ycb1b
23737168.0,tt0045754,/m/06zp728
161877.0,tt0057578,/m/015gl2
36036213.0,tt0099188,/m/0d6np27
24813200.0,tt0381341,/m/09g6wg2
36348802.0,tt2266938,/m/0k3n8tj
10858701.0,tt0042355,/m/02qs76f
29832052.0,tt0177576,/m/0fq2xx9
9879562.0,tt0043369,/m/06_y5z2
26374132.0,tt0232613,/m/0bbzv0c
10700127.0,tt0379445,/m/02qmm4k
934809.0,tt0075551,
1273569.0,tt0042432,/m/04p58f
31646915.0,tt0032581,/m/0gmc0ys
1358704.0,tt0060277,/m/04wjg1
1612686.0,tt0220506,/m/05gmn3
10492496.0,tt0035814,/m/02qfqzf
23792787.0,tt0178310,/m/06_x1zq
10663174.0,tt0906013,/m/02qlm6m
16645962.0,tt1534564,/m/0ch2pw6
30587025.0,tt2008493,/m/0g9vnm9
31707381.0,tt0051181,/m/09kjprg
4600837.0,tt0020197,/m/0cbzd_
1273572.0,tt0042513,/m/04p58s
9569532.0,tt0135180,/m/02pkc6k
77639.0,tt0035211,/m/0kb57
16683731.0,tt0188435,/m/03ymn75
12395625.0,tt0060869,/m/02w31xg
9879576.0,tt0315356,/m/06_y5zh
5080311.0,tt0051393,/m/0d1t91
23939272.0,tt0023225,/m/076xw3l
28379461.0,tt0054421,/m/0crh4lx
23714330.0,tt0023937,/m/06zmk0m
22145673.0,tt0157039,/m/05q3zsp
14415689.0,tt0818899,/m/03d2ty3
5137345.0,tt0087805,/m/0d4glc
13508675.0,tt0085253,/m/03c7nkd
8948959.0,tt0022660,/m/027qvhg
29831967.0,tt0064145,/m/0fq0wlk
31636280.0,tt1787988,/m/0gx3rq1
33404927.0,tt0013768,/m/0h94q0c
10017049.0,tt0027536,/m/02pzy1n
21686929.0,tt0024123,/m/05mx56r
309159.0,tt0081609,/m/01syqn
27695067.0,tt0025546,/m/0c3_zr8
5150761.0,tt0406706,/m/0d539d
10604572.0,tt0081404,/m/02qj_5b
7378452.0,tt0282810,/m/025_vz4
612007.0,tt0104706,/m/02wg8m
25366718.0,tt0115788,/m/09k6v61
30599547.0,tt1341726,/m/0gfg4bb
5842466.0,tt0050965,/m/0f8jtj
3889952.0,tt0055139,/m/0b59_0
35827366.0,tt0286004,/m/0jwrq4y
7299774.0,tt0053717,/m/0kv4f1
21254725.0,tt0463963,/m/05c36tn
6057698.0,tt0060662,/m/0fmyf1
967367.0,tt0405980,/m/03v5s9
8610844.0,tt0049849,/m/0279xlz
2028217.0,tt0460829,/m/06g77c
1141059.0,tt0331952,/m/049w1q
25768831.0,tt0078386,/m/09v8vhk
34109833.0,tt0020493,
25877696.0,tt0079570,/m/09v1sb5
28350035.0,tt0259423,/m/0crcr6s
1911903.0,tt0063115,/m/065l_6
28839628.0,tt0081062,/m/0dddhbk
8906793.0,tt0182701,/m/027p3n4
28807804.0,tt0064154,/m/0dd8zlw
11259949.0,tt0050738,/m/02r5dx9
31987584.0,tt0087590,/m/0gvt9f5
18095028.0,tt0005344,/m/04cxpgb
18070985.0,tt0459438,
14613957.0,tt0004545,/m/03gqmqv
22811780.0,tt0024236,/m/0640172
25603991.0,tt0252214,/m/09v14wx
33477597.0,tt0077117,/m/0h971m_
5682615.0,tt0089539,/m/0dzydf
20500100.0,tt0006731,/m/04z_7tm
26268645.0,tt0024310,/m/0b77ywr
35588348.0,tt0299605,/m/0jl0mqw
25417587.0,tt0345623,/m/09k629x
23687729.0,tt0044141,/m/06zsm6b
1850269.0,tt0386651,/m/060xq9
16791614.0,tt0035360,/m/04068zh
18410187.0,tt0002442,/m/04f2hl9
4453753.0,tt9397288,
21674541.0,tt0106931,/m/05mvz8k
4724834.0,tt0371552,/m/0ck650
9943176.0,tt0037323,/m/02pxps1
3504034.0,tt0037099,/m/09h37b
9878993.0,tt0181699,/m/0g4jdz6
34055313.0,tt0294289,
33083106.0,tt8224650,/m/0h63vkm
17884388.0,tt1218345,/m/047pf_0
20927265.0,tt0038394,/m/05b44wb
1157158.0,tt0266452,/m/04c13q
28492608.0,tt0160344,/m/0crg57l
10999615.0,tt0995827,/m/02qxqsn
24665535.0,tt0928188,/m/080c12d
23467297.0,tt0453501,/m/06w8b2n
3972416.0,tt0245655,/m/0b9dv_
16647548.0,tt0043540,/m/03yjhrd
12837431.0,tt0457701,/m/02x6_md
9573761.0,tt8263552,/m/02pkhq2
24064330.0,tt0133196,/m/07k9zm5
31323898.0,tt0053433,/m/0gj8hwy
803276.0,tt0087903,/m/03d64c
34630340.0,tt1756595,/m/0gvn91y
3028248.0,tt0097044,/m/08ll9g
23202562.0,tt0169904,/m/04j2tww
25152002.0,tt1382654,/m/09g9x63
3432108.0,tt0091027,/m/09c3qk
1341543.0,tt0072895,/m/04v3j2
20454049.0,tt0197959,/m/04z_gx6
19940109.0,tt0048355,/m/04yfw3k
20568858.0,tt0140803,
28492562.0,tt0088970,
4501185.0,tt0176269,/m/0c5skt
12941571.0,tt0269139,/m/02z0rrb
2397783.0,tt0382178,/m/0797tn
19104869.0,tt0107296,/m/04yfvmr
9594415.0,tt0024961,/m/02pl6_v
2119021.0,tt0067647,/m/06ng48
29023860.0,tt0108558,/m/0dgqhgm
20632048.0,tt0083034,/m/051w84c
1774709.0,tt0061595,/m/05vx48
24459970.0,tt0014695,/m/080k2hm
28992007.0,tt1503777,/m/0dgn19h
15098346.0,tt0270820,/m/03hhb6g
13769297.0,tt0068424,/m/03chqf4
20426704.0,tt0195769,/m/04zzqht
24858468.0,tt0034063,/m/09gg9g1
31427208.0,tt0040810,
25215987.0,tt0028637,/m/09gn_d8
5877719.0,tt0199290,/m/0fbct3
31210251.0,tt0320709,/m/0gjd810
34644182.0,tt2287663,/m/0j28fqc
6836206.0,tt0026846,/m/0grscq
5125045.0,tt0497635,/m/0d3vgv
9362941.0,tt0023700,/m/0285zk8
12042846.0,tt0432088,/m/02vmylc
19673886.0,tt0027018,/m/04n5s66
22576659.0,tt0072371,/m/05zszyd
3059075.0,tt0103872,/m/08ns88
142274.0,tt0086856,/m/011xrr
26967925.0,tt1229381,/m/0bj75qd
31250513.0,tt0101404,/m/0bvr0hm
508985.0,tt0118566,/m/02jvd9
3682299.0,tt0086357,/m/09v5tw
32098888.0,tt0268117,/m/0gx1gwf
32098888.0,tt0268117,/m/0h68hf7
14963981.0,tt0213916,/m/03h346k
6887098.0,tt0044602,/m/0gvbrg
21447227.0,tt0050326,/m/05f7zn8
21239514.0,tt0042870,/m/05c1wqd
1472865.0,tt0171819,/m/0547wx
23687492.0,tt0043416,/m/06zrd0n
9424677.0,tt0297808,/m/0288ctf
6426246.0,tt0292113,/m/0g4x37
5284284.0,tt0469589,/m/0dcjzb
26291262.0,tt0042670,/m/0b76q5_
26778773.0,tt0103322,/m/0bm8l2q
19086354.0,tt6222878,
26149260.0,tt1013860,/m/0ccbhm0
5049873.0,tt0102426,/m/0d0hvd
26967810.0,tt1588337,/m/0brzpsy
24407838.0,tt1104814,/m/07s53z2
31934171.0,tt0214799,/m/0gvtgqx
7121282.0,tt0059911,/m/0h55qb
1871167.0,tt0361925,/m/062mn_
18487239.0,tt0096380,/m/04f2rzb
32068182.0,tt0023630,/m/0gwz0qv
2486602.0,tt0340788,/m/07h8ns
1217079.0,tt0087553,/m/04j4tx
30710263.0,tt2876908,/m/0g9_hjj
29865278.0,tt0172188,/m/0crw1kw
32151115.0,tt0317104,
10088120.0,tt0048604,/m/02q1dbt
35041105.0,tt0257385,/m/0bhb7rl
18705442.0,tt0185850,/m/04glfbm
2313467.0,tt0061075,/m/0732j6
19434365.0,tt1666792,/m/0gjdbwf
1472852.0,tt0090966,/m/0547w5
31032524.0,tt0040947,/m/09rfsx1
20094531.0,tt0411957,/m/04y6jvt
27953778.0,tt1407972,/m/0ch30sk
19127891.0,tt0025422,/m/04jfg_x
9497934.0,tt0051759,/m/028cdr2
32564574.0,tt0011073,/m/0h1czdk
35790655.0,tt12393110,/m/0jt1c7n
12188026.0,tt0077987,
26206182.0,tt0378370,/m/0b73s5n
20503264.0,tt0080694,/m/04zzlrs
6846215.0,tt0494238,/m/0gs973
12073548.0,tt0055534,/m/02vny0n
29075168.0,tt0276783,/m/0dlmjyw
3759392.0,tt0167842,/m/09zgbm
26084706.0,tt0056124,/m/04j17hc
35121944.0,tt0149612,/m/0j63snv
31003512.0,tt0026786,/m/0gg6hj9
418154.0,tt0088775,/m/05b6n04
14602109.0,tt1149199,/m/03d96ht
34037062.0,tt2145803,/m/0hr6q7s
29002780.0,tt0041704,/m/0dgrblr
27744173.0,tt0179913,/m/0cc5j4y
13194784.0,tt0035958,/m/03byg0t
780889.0,tt0047050,/m/03bwqz
25984661.0,tt0074524,/m/0b6p8p8
19614697.0,tt0262333,/m/04n01ck
9002666.0,tt0056995,/m/027t0d9
29381531.0,tt0494926,/m/0dr__tg
23691047.0,tt0035266,/m/06zqbt7
33938681.0,tt2090463,/m/0hndcdl
32206533.0,tt0282482,/m/04j2w50
27756406.0,tt0045681,/m/0cc8zf1
22680762.0,tt1156173,/m/05zm0gk
31303771.0,tt0087340,/m/0d6hs2l
780888.0,tt0043560,/m/03bwqm
9555242.0,tt1013542,/m/07s4d6n
6068626.0,tt0080927,/m/0fngdq
23177742.0,tt1825746,/m/064m5_8
13934307.0,tt1038043,/m/03cnn95
14536209.0,tt0172672,/m/03d6xs9
4400057.0,tt0087829,/m/0c05q2
12180811.0,tt0091053,/m/02vt7xf
1886189.0,tt0092651,/m/0cf7dg
4645051.0,tt0092651,/m/0cf7dg
28666421.0,tt1612216,/m/0czd72l
8167343.0,tt0084725,/m/026t_yt
11760680.0,tt0859622,/m/02rrczt
1918683.0,tt0095989,/m/066189
19898489.0,tt0090138,/m/04q2g0m
16252413.0,tt0023778,/m/03wf2qq
18993340.0,tt0038911,/m/04jhvy0
28903478.0,tt1318001,/m/05sqd7t
2110246.0,tt0447987,/m/06mt3b
24708749.0,tt1233301,/m/04yg13l
23700069.0,tt0037736,/m/06zmz7j
3343874.0,tt0008196,/m/096vsy
5566878.0,tt0255653,/m/0dsxdc
25920724.0,tt0287149,/m/0b6j1hr
35288836.0,tt0269859,/m/0jwvhp3
3644784.0,tt0112631,/m/09rxh4
33643112.0,tt0085326,/m/0bt_bms
4966576.0,tt0485270,/m/0cxk1l
20482272.0,tt0067222,/m/04zwdk1
32635381.0,tt8942864,
6768793.0,tt0354946,/m/0gmz8n
34317816.0,tt0041811,/m/0dl94vy
5177364.0,tt0337633,/m/0cgr8nw
14416508.0,tt0101374,/m/07kd432
22644365.0,tt0077449,/m/05zwmd2
9855216.0,tt0201295,/m/06_ybrq
6857245.0,tt0048559,/m/0gswf6
22975550.0,tt1432201,/m/064mpg3
23470411.0,tt0018199,/m/06w5_tg
31990140.0,tt0043659,/m/0gvtg9n
27171821.0,tt0059253,/m/0bwklv0
9401987.0,tt0055554,/m/0287chf
31197003.0,tt0431316,/m/0crsh21
3477618.0,tt0279996,/m/09fl_w
11698816.0,tt0118903,/m/02rpcyw
5876575.0,tt0102178,/m/0fb9lq
35776919.0,tt0906062,/m/0jt4vck
4403780.0,tt0053879,/m/0c0dpj
33882593.0,tt2071601,/m/0hnb721
7838865.0,tt0328432,/m/026ftsl
9057972.0,tt0038152,/m/027w42j
36353254.0,tt2321626,/m/0k3p2kb
26783712.0,tt0076492,/m/0bmhsd5
23703779.0,tt0255396,/m/06zs56v
12160774.0,tt0071295,/m/02vrtvk
5177163.0,tt0359544,/m/0d6dd5
1480748.0,tt0110064,/m/054vqy
250012.0,tt0089767,/m/01l310
2023704.0,tt0145681,/m/06fwns
24314823.0,tt1252610,/m/05sqd77
19605505.0,tt0145477,/m/04mwxj2
9650057.0,tt1192385,/m/02pn3hd
2723037.0,tt0058405,/m/07_0z3
33505627.0,tt1647479,/m/0h94y5v
35282954.0,tt0144016,
35407845.0,tt0454320,/m/0j9m1v6
13164574.0,tt1094170,/m/02z9gjf
1480747.0,tt0102065,/m/054vql
683122.0,tt0034492,/m/04j1zjw
26306593.0,tt1607607,/m/0b775_p
3193452.0,tt0103328,/m/08ycc9
1273525.0,tt0037439,/m/04p54k
2332610.0,tt0056905,/m/074f3k
17736697.0,tt0107287,/m/047ctgd
23865315.0,tt13255464,/m/076wbb4
12136473.0,tt0227671,/m/02vr0fm
11122446.0,tt2110444,
3293243.0,tt0083260,/m/093txc
22733195.0,tt0204421,/m/05zk88g
12234915.0,tt0056723,/m/02vwyt8
13210849.0,tt0060095,/m/03by_1q
8400847.0,tt0192954,/m/02724rn
8283324.0,tt0047210,/m/026yz8f
2332364.0,tt0038988,/m/074dk4
8648797.0,tt0100763,/m/027chwx
34390034.0,tt0978642,/m/0h81c6y
9457642.0,tt0104804,/m/0289n83
26614442.0,tt1606181,
18950355.0,tt0106399,/m/04jj8v5
31211176.0,tt0021458,/m/0gj8tdz
14075290.0,tt0088444,/m/03cssbb
33687540.0,tt0375611,/m/05xdl0
20181941.0,tt0375611,/m/05xdl0
10877732.0,tt0253200,/m/02qsvdf
28321756.0,tt0028430,/m/0cnynwz
15349690.0,tt0014303,/m/03m5w69
12183290.0,tt0082243,
24447252.0,tt0055210,/m/080lm5f
25711367.0,tt0020278,/m/09v6lbn
73395.0,tt0005078,/m/0jq8r
18562918.0,tt0263879,/m/04g2sr0
10535326.0,tt0992972,/m/02qh20j
32621102.0,tt1541149,/m/0h1hhph
1388443.0,tt9010802,
25861920.0,tt0126707,/m/09v5kb3
25529715.0,tt1363139,/m/09v6bw6
28789531.0,tt0117717,/m/0ddflpw
29133141.0,tt0006688,/m/0dlm54f
28492745.0,tt0210579,/m/0crd14y
37257312.0,tt0012057,/m/0n542j9
14653703.0,tt0095299,/m/03grz6w
31187940.0,tt0046176,
26261634.0,tt0125418,/m/0b75bg9
26723356.0,tt0049834,/m/0bmctfz
29641798.0,tt0843386,/m/0fp_98w
8411320.0,tt0321241,/m/0272gq3
2616952.0,tt0279758,/m/07s0r8
12347651.0,tt0091932,/m/02w0375
31519851.0,tt1663631,/m/0glt1gv
24576469.0,tt0027121,
5889382.0,tt0180696,/m/0fc0n6
2374400.0,tt0248271,/m/077dlr
19204182.0,tt0053839,/m/04lhcgr
13666004.0,tt0229831,/m/03cdjkz
19389678.0,tt0024032,/m/04n4y8q
12695008.0,tt0494652,/m/02x0srr
7744004.0,tt0780062,/m/0kvgd6
7351283.0,tt0047150,/m/0kv5ll
13977536.0,tt0023973,/m/03cpzs3
11580269.0,tt0311830,/m/02rk097
34853942.0,tt0073290,/m/0j42b57
14790860.0,tt0069214,/m/03gy1t1
31646061.0,tt1922551,/m/0gm7c0h
23688045.0,tt0045088,
8219325.0,tt0425061,/m/026wlxw
62688.0,tt0032484,/m/0gy4k
24739648.0,tt1503769,/m/0806h15
19844591.0,tt0435617,/m/04q8l5y
4734763.0,tt0421960,
31535046.0,tt0061988,/m/0glp822
8859517.0,tt0246063,/m/027mbg9
3645284.0,tt0021409,/m/09rynj
8947600.0,tt0773304,
15115743.0,tt0105185,/m/03hhz4_
28373900.0,tt0047098,/m/0crfkpb
27729972.0,tt0066052,/m/0cc7sqw
25242231.0,tt0219468,/m/09gmygc
468356.0,tt0311648,/m/02d4bc
6906953.0,tt1010338,/m/0gwhf1
7012138.0,tt0105267,/m/0h05yr
1238065.0,tt0367790,/m/04l3xj
570743.0,tt0231775,/m/02r4y1
23499382.0,tt0013230,/m/06w7_l8
35211787.0,tt1477039,/m/0j7kzfc
504242.0,tt0379786,/m/02j9_2
24451372.0,tt0031927,/m/080cbpy
17916020.0,tt0095396,/m/047lb8l
129295.0,tt0093010,/m/0yx7h
21008123.0,tt0228352,/m/05b07tk
1247022.0,tt0109553,
13289421.0,tt0412637,/m/03c0ng6
34961787.0,tt3156316,/m/0j438k5
256337.0,tt0305357,/m/01l_pn
34100268.0,tt0269374,
2780906.0,tt0461946,/m/082880
11796087.0,tt0043287,/m/02rsqw4
11699443.0,tt0098962,/m/02rpdwf
30167040.0,tt0012136,
16796262.0,tt0013368,/m/0406g80
933349.0,tt0307109,/m/03r8z9
2894499.0,tt0051019,/m/089s2r
11625324.0,tt0030413,/m/02rlw9m
163491.0,tt0075040,/m/015q_8
26364055.0,tt0025204,
4461403.0,tt0469099,/m/0c3qlm
33100959.0,tt2120128,
1924191.0,tt0095958,/m/066gyt
23293894.0,tt0086616,/m/065_2mc
25008319.0,tt1160317,/m/09gj0dy
8987889.0,tt0477078,/m/027sfwn
32826409.0,tt0038926,
21604407.0,tt1371614,/m/05msfyg
10920719.0,tt0289780,/m/02qv12t
13870077.0,tt0176155,/m/03clrxq
22697988.0,tt0093633,/m/05zsgcj
23283544.0,tt0032549,/m/065zfpx
30011441.0,tt0117101,/m/0bw3r6f
6701473.0,tt0485275,/m/0gj0bb
24582482.0,tt0017088,/m/080dplg
4026639.0,tt0425735,/m/0bd65d
5378148.0,tt0151511,/m/0dj5bv
19236804.0,tt0001117,
26022150.0,tt0093687,/m/0b6d4y_
15749812.0,tt0479937,/m/03ns79_
32070510.0,tt0022993,
5538421.0,tt0093881,/m/0drj9_
12689649.0,tt1068784,/m/02x0l8s
24631652.0,tt0307879,/m/080bg29
21132938.0,tt1085507,/m/05c13wg
17058062.0,tt0838233,/m/0416_jf
3635024.0,tt0278501,/m/09rbc5
31650028.0,tt0301143,/m/0gdssln
8353789.0,tt0100797,/m/0270gq8
7335167.0,tt0107777,/m/0kv5bw
23687966.0,tt0044913,/m/06zsdbq
24069458.0,tt0036941,/m/07kdk2z
7955522.0,tt0284714,/m/03m3s51
27766558.0,tt0171124,/m/0cc73h4
17058733.0,tt0286613,/m/04170ct
28074095.0,tt0029112,/m/0cm7_8z
29574385.0,tt0243333,/m/0dscpvz
17939111.0,tt0026046,/m/047r70b
24068072.0,tt0089708,/m/07kdk2m
5361730.0,tt0118525,/m/0dhdjk
10344059.0,tt1662506,/m/02q8_dg
20223240.0,tt0076142,/m/04ygqts
34254755.0,tt0133235,/m/0dl794l
20377205.0,tt0040428,/m/04zwldm
7334748.0,tt0121395,/m/0kv5bh
18170706.0,tt1204315,/m/04cyjyn
1597720.0,tt0273539,
24061285.0,tt0027382,/m/07kb_1j
7792664.0,tt0087751,/m/026d5zm
9088886.0,tt0238546,/m/027x7z5
6581470.0,tt0118780,/m/0gchlb
10010910.0,tt0304720,/m/02pzpv6
28557848.0,tt1722425,/m/0czdf2l
6767900.0,tt0357945,/m/0gmxk4
20395564.0,tt0046007,/m/04zw1p6
21987574.0,tt0046409,/m/05pc2vg
5257643.0,tt0048517,/m/0db6ft
20712613.0,tt0083675,/m/05236h3
9998246.0,tt0072878,/m/06_y2fj
3511253.0,tt0091777,/m/09hjcp
175079.0,tt0025456,/m/017nbg
18164108.0,tt0120643,/m/04crrd7
13849639.0,tt0995578,/m/03cl59j
30816196.0,tt0313971,
12961471.0,tt0007275,/m/02z1gd5
9998215.0,tt0185227,/m/06_y2fy
23771224.0,tt1415244,/m/06znjl_
14356649.0,tt0050746,/m/03d1jcp
1017172.0,tt0050261,/m/03zl9n
670013.0,tt0385700,/m/031f_m
10387789.0,tt0038916,/m/02qb69b
8969010.0,tt0201431,/m/027rnj7
5501445.0,tt0052291,/m/0dppkv
5188508.0,tt0113126,/m/0d6ykf
1597728.0,tt0301563,/m/05fggt
7024876.0,tt0064418,/m/0h0wd9
4278211.0,tt0066996,/m/0btsjp
24666702.0,tt0139039,/m/080lqb4
3387343.0,tt0441022,/m/098ytq
2181949.0,tt0054403,/m/06t0dm
35408293.0,tt0268990,/m/0j9nzwc
580994.0,tt0049474,/m/02s4m9
19314492.0,tt0233591,/m/04lftqd
183828.0,tt0098363,
35993713.0,tt0104242,/m/0b6pnft
34181242.0,tt1928330,/m/0hrdl6c
28857787.0,tt1287849,/m/0dddtdg
20700559.0,tt0110527,/m/051xs93
9263680.0,tt0441331,/m/028243m
4481996.0,tt0071893,/m/0c4x00
5329751.0,tt0106868,/m/0dfy12
9641323.0,tt0415940,/m/02pmtrw
7253511.0,tt0410630,/m/0kv21s
1939106.0,tt0088359,/m/067kqd
34336612.0,tt0093169,/m/0hzqs0y
1526741.0,tt0055646,/m/0583g0
31014663.0,tt0203108,/m/0gg9014
7644867.0,tt0119565,/m/0kvd2g
29381751.0,tt2008544,/m/0ds368k
7641358.0,tt0045888,/m/03tp6l
961796.0,tt0045888,/m/03tp6l
31141736.0,tt0015169,/m/0gh62xp
27388121.0,tt0036182,
16364045.0,tt0870221,/m/03whtz9
