wikipedia,imdb
22578492,tt1139800
24213425,tt0038101
4600218,tt0089243
34201640,tt0022046
31404359,tt1535612
20663735,tt0273870
33462582,tt1884438
4658785,tt0314461
20921173,tt0098998
918886,tt0252223
1853602,tt0092115
327427,tt0059245
7948938,tt0085211
1432855,tt0043614
8991887,tt0250967
15189343,tt0043957
19908609,tt0286150
4061041,tt0043769
35065476,tt3177704
26953381,tt0485265
9091892,tt0022799
34394403,tt2448852
4359873,tt1167473
8991907,tt0186807
24159097,tt0071959
7585416,tt0215135
18545627,tt0048753
29169424,tt0050424
1660834,tt0049077
19301429,tt0235352
8417343,tt0263386
11933187,tt0109113
28059916,tt0488015
30280518,tt1828260
25682451,tt0208032
628120,tt0018097
1471831,tt0088178
29895175,tt0800963
3520906,tt0273842
9764248,tt0058089
10160801,tt0000359
3218724,tt0838284
24677816,tt0364537
19853411,tt0109582
6635945,tt0085867
6041473,tt0099002
30149781,tt0330654
1997513,tt0416887
7288668,tt0340583
1592736,tt0398259
7238588,tt0443678
8898667,tt0095951
4129173,tt0452345
12509757,tt0259288
26456639,tt0108624
21008312,tt0073029
6987479,tt0462519
7377259,tt0073502
2292864,tt0113500
15259992,tt0077330
28322216,tt0031077
24157780,tt0105595
32790914,tt0041255
24191412,tt0035544
16949071,tt1062934
18793667,tt0060759
33233462,tt0382525
8777711,tt0142706
8744194,tt0096131
27781635,tt0440913
30239939,tt0064210
7306856,tt0084085
74871,tt0037008
9164973,tt0115511
34764787,tt0017417
12177593,tt1285001
33215415,tt0213510
154635,tt0108394
31443320,tt0094776
9389794,tt0291988
15234387,tt0389052
26454663,tt1486736
685987,tt0097815
19846930,tt0058161
4644031,tt0119781
25756832,tt0074691
8499528,tt0098309
24442535,tt0454250
14728039,tt0960143
16731651,tt0066251
6368900,tt0475331
31446515,tt0258791
1663320,tt0397078
21099183,tt01312251
30642093,tt0151169
3832242,tt0371280
15754002,tt0025911
34172971,tt0029014
24643828,tt0203825
19152358,tt0070694
15553721,tt0034540
6809382,tt0110631
11657196,tt0017585
74868,tt0067328
28405178,tt0096241
1853200,tt0059171
19163688,tt0052672
20335006,tt0288686
2939386,tt0342750
1111223,tt0094764
5718787,tt0059740
19972307,tt0476695
33215652,tt0142385
8692428,tt2048807
28846176,tt0122583
26431639,tt0355376
26727790,tt0177226
25411775,tt0178860
8056688,tt0057426
20904652,tt0158108
22271345,tt0306458
35928801,tt0007983
23666916,tt0042673
11035177,tt0065662
32932751,tt0208733
1702604,tt0081163
18029681,tt0814199
9994316,tt0066199
4605171,tt0109369
34921072,tt1861344
1134154,tt0074102
9505239,tt0095346
34138683,tt0011670
29271392,tt0028497
224069,tt0249893
29733028,tt1985981
24915636,tt1259199
29019687,tt1542852
4894261,tt1573902
6332837,tt0050407
10594693,tt0075774
29886831,tt0045910
12381574,tt0031718
17549642,tt0150193
10803660,tt0057652
3327607,tt0035209
27924260,tt0477558
3492259,tt0095491
3657826,tt0065143
27046886,tt0474694
22486844,tt0808526
8337507,tt0031082
15706563,tt0010781
3826800,tt0074682
3549346,tt0084133
20703482,tt0417909
32386989,tt1728179
2339741,tt0099656
8695,tt0057012
21435046,tt0048697
21811775,tt1373406
24889160,tt0097839
28377370,tt0040195
14291637,tt0770752
9244646,tt0398830
10475102,tt0253828
2349235,tt0477857
6839059,tt0089838
1295686,tt0393685
45606,tt0057831
2542946,tt0135706
30822652,tt1959409
9123604,tt0048034
3703077,tt0106335
453830,tt0065360
34637161,tt1585984
275547,tt0120094
36057884,tt0314814
15478296,tt0053849
13945288,tt0080406
28465900,tt1499249
12065528,tt1031256
7731039,tt0245959
8770199,tt0356505
3443975,tt0061114
2430019,tt0041967
15036863,tt0040178
28858020,tt0029867
30296135,tt1671496
9002230,tt0199332
4703636,tt0411267
16226377,tt0028829
30700595,tt1653950
25811332,tt0057311
1878054,tt0396184
6114774,tt0063456
31351,tt0166896
31338636,tt2199711
12495446,tt0096394
31156164,tt0257396
26391493,tt1568808
6823327,tt0464105
16674680,tt0120627
33495729,tt0072451
3673942,tt0099263
31029253,tt0179733
29823646,tt0058004
5008724,tt0234542
24226493,tt0023706
9340076,tt0115471
31323105,tt0051651
25495137,tt0265341
3587872,tt0192102
7725707,tt0038461
6411113,tt0478752
33350598,tt0015379
8700683,tt0443701
3176181,tt0414426
8283304,tt0047605
5055914,tt0072751
33068811,tt2043842
31163724,tt0049805
27466117,tt0065185
17022526,tt1076252
1380482,tt0285462
19200405,tt0027378
1456329,tt0101329
30552151,tt0128310
18602803,tt0031275
792424,tt0042005
8293411,tt0823158
20112659,tt0036512
27403920,tt0026805
23902011,tt1410068
26351332,tt1337278
1367110,tt0066016
26088981,tt0279986
163462,tt0071598
25273063,tt0224427
24668668,tt1334534
25496318,tt1457766
31729495,tt1831609
8545243,tt0060891
10140541,tt0032656
20261342,tt0094042
12138493,tt0243222
649185,tt0081032
517177,tt0259261
12585204,tt0091310
26396405,tt0107370
28379550,tt0065235
5493659,tt0093995
20674415,tt1138489
1488066,tt0056193
18962686,tt0059322
18604111,tt0032915
36267458,tt4636068
21888630,tt1507255
6795118,tt2373666
15075848,tt1223900
6498597,tt0119257
15397835,tt0014081
35718038,tt1253863
36353797,tt0046059
5083659,tt0100931
32894969,tt0001604
878005,tt0368909
7237936,tt0460205
18570812,tt0028942
10725778,tt0037179
23597540,tt2034123
515154,tt0196413
30575,tt0114746
24969779,tt0253666
7235995,tt0246262
19495687,tt0042748
13725370,tt0005312
33606762,tt0353824
23097358,tt0042589
17395300,tt0031259
22644905,tt0104227
20147933,tt0022214
1554502,tt0408777
11857726,tt0272104
33146132,tt0109798
4278437,tt0088760
10067011,tt0166032
10700644,tt0072109
685721,tt0094118
20169210,tt0064756
27758747,tt0054750
20581320,tt0254737
26890887,tt1194616
31029201,tt0162519
17243300,tt0073927
6691690,tt0473553
17727108,tt1092031
5105411,tt0116341
15204287,tt0024762
14337425,tt0070224
26197674,tt0057300
685720,tt0074777
7286784,tt0210916
5019403,tt0119534
34992166,tt0079374
142443,tt0117631
25614077,tt0814785
7235710,tt0050604
8964541,tt0114805
20113351,tt0040767
32883603,tt0336550
25528507,tt0036015
18244147,tt0010962
32130401,tt1740047
26472723,tt0223607
21759848,tt0058780
2502728,tt0002130
26261371,tt0053317
33515860,tt0415899
24386035,tt0072731
26178713,tt0037104
34080674,tt0039185
366111,tt0256380
1249019,tt0095444
25924200,tt0353265
33323067,tt1754438
3619129,tt0298856
6173336,tt0030999
33055439,tt0050512
9459581,tt0046463
10952277,tt0480082
14904858,tt0214454
8997652,tt0113360
29585621,tt7776192
15527947,tt0110843
7421446,tt0113028
27879758,tt0068632
25871790,tt1523483
33416525,tt1670931
6449600,tt0822389
667845,tt0075201
33933567,tt5959980
12612167,tt14485326
11418685,tt0328952
21411083,tt0048391
24964277,tt0020590
32605438,tt1054112
5612517,tt0488381
33742630,tt0028568
26230379,tt0191127
22643450,tt0437385
445066,tt0093870
74894,tt0081053
19844332,tt0067224
21465561,tt0102488
25292924,tt1488579
4340789,tt0384929
23495402,tt0307994
4788925,tt0387059
7471088,tt0819714
18976810,tt1192865
29631957,tt0037093
22643296,tt0429969
18760388,tt0041271
26057620,tt0053561
31958696,tt1361828
36025071,tt2592236
14174980,tt0012699
46505,tt0080339
7662273,tt0359850
20223449,tt0075372
20760084,tt0036581
2411122,tt0442855
34813616,tt0138696
23454959,tt0067795
35216498,tt0228801
8831231,tt0213569
23758269,tt0271675
26976144,tt1272011
27856465,tt1657299
27223546,tt1428538
20731623,tt1168662
15386228,tt0804552
8181039,tt0485204
1431534,tt0414469
3112996,tt0100944
25922951,tt0015384
706860,tt0118111
19281170,tt0031678
25757227,tt0052771
3896166,tt0469870
27253748,tt0425389
7461372,tt0434633
34150058,tt0017730
2262096,tt0071583
20903274,tt0231472
5415218,tt0923597
10139367,tt0350081
5431194,tt0043476
35861146,tt1985443
23907048,tt0087959
19940455,tt0019800
19233817,tt0108636
992455,tt0091142
495585,tt0194426
22643740,tt0200591
1717731,tt0311941
24744509,tt0108117
32936721,tt0052400
1741327,tt0114188
18004274,tt0278525
15349267,tt0014191
16898172,tt0076028
15877215,tt0382188
770083,tt0090110
23272959,tt0007673
28827817,tt0061009
3347962,tt0082199
31029391,tt0179854
31418250,tt0257627
4406314,tt0293832
13837184,tt0382095
31860041,tt0024658
18544488,tt0081147
1849381,tt0419823
1686679,tt0420260
28673181,tt0199354
7257458,tt0434957
7176125,tt0106949
2184195,tt0081494
32962195,tt0075043
12848824,tt0027362
8850105,tt0490084
16355097,tt1213631
9310197,tt0062997
2651593,tt0240200
23449348,tt0066141
28684706,tt0309427
23381676,tt0912586
19278375,tt0438076
29397331,tt0469684
20903296,tt0374033
20168907,tt0064773
31231485,tt0043958
21715922,tt0268211
5672206,tt0075330
4907371,tt0032612
18837293,tt1130987
24643105,tt0231653
25227054,tt1127701
29593417,tt0066362
22291285,tt0040594
30854972,tt0089893
32704611,tt0224235
1282593,tt0113416
24373655,tt1428556
5409260,tt0056964
14503425,tt0034710
21613921,tt1279499
28148782,tt0140135
28312226,tt0089805
19705577,tt0104121
17182471,tt0884801
8165053,tt0330955
18932875,tt0035440
17247457,tt0045789
17437288,tt0419146
10867115,tt0299045
34468313,tt0322079
13403078,tt0075616
28829024,tt0144962
12151513,tt0089277
13312274,tt0810880
12383345,tt0024257
28274299,tt0098078
36081273,tt1651933
2782527,tt0444849
27871452,tt0166593
31795187,tt0275692
4825726,tt0382271
8307454,tt0126946
17183263,tt0171306
7601466,tt0757933
33447257,tt2098658
453573,tt0066390
4902184,tt0757889
2677195,tt0061402
3988444,tt0161032
19090521,tt0285280
12961224,tt0269917
12260258,tt0923752
28817360,tt0062793
14935583,tt0010327
11605792,tt1047855
33459530,tt1848903
19115982,tt0165086
29785838,tt0030823
31136337,tt0055178
19801281,tt0122559
1442628,tt0406695
5517579,tt0321347
25131366,tt0274825
35951264,tt5794530
35943095,tt1801061
25105934,tt0164648
2379908,tt0217074
1647985,tt0054389
11614763,tt0028661
34381707,tt0093178
3331330,tt0444625
25434917,tt6779222
2456039,tt0316562
13572405,tt0098454
28826247,tt0058906
1821978,tt0161170
21326378,tt0217671
1693880,tt0110665
9194802,tt0168469
22644742,tt0096862
35697174,tt2388755
13710479,tt0451930
26479956,tt0186256
6543887,tt0075633
1858604,tt0071477
28463677,tt0036675
26551226,tt0024064
9694681,tt0042343
35882314,tt0083790
1007009,tt0158780
32833838,tt0099445
20633239,tt1295909
340570,tt0066382
28828072,tt0053941
28467725,tt0182509
8893009,tt0279644
2100492,tt0104839
14290408,tt0008226
26375431,tt0029066
24827899,tt0020875
6763625,tt0111793
16472738,tt0099284
20902941,tt0230142
15871712,tt0478994
19406289,tt1053791
26200531,tt0107046
4404828,tt0341578
23734853,tt1421051
1155739,tt0054429
8265512,tt0046982
10183625,tt0046683
161452,tt0047849
24608475,tt0197732
30856194,tt1728986
30638543,tt0056866
9281223,tt0303990
8875240,tt0020624
31383066,tt0343142
13810029,tt1020766
993791,tt0363163
19554890,tt1235448
9994371,tt0301193
4184054,tt0000754
4187434,tt0241966
31008706,tt1518330
113454,tt0089841
33444713,tt1896788
33493916,tt0143011
1431065,tt0412936
19081161,tt0055354
32255889,tt0095347
12004233,tt0077114
33066426,tt1582196
27901555,tt0096434
14373786,tt0061471
35737077,tt1964887
1479185,tt0039404
5955514,tt0116320
26286624,tt0045562
12576808,tt1054487
28888283,tt0027833
33871412,tt0318610
33341723,tt0108023
32698807,tt0247496
17864265,tt0104536
31029308,tt0042730
35004712,tt3215518
23944914,tt1296899
2267722,tt0047123
8098996,tt0926151
27197723,tt0058088
35066141,tt3686256
21350474,tt0959329
23463534,tt0021483
2718584,tt0184503
3727473,tt0093489
19931937,tt0067395
680361,tt0092890
19787914,tt1262416
19231529,tt0087123
17008283,tt0022589
30542998,tt0389973
3100493,tt0069161
21950544,tt0886535
4605877,tt0439418
190405,tt0048947
1869084,tt0208298
2969042,tt0123950
7739268,tt0153032
32021767,tt1848960
22268085,tt0063576
31026471,tt0042971
4696764,tt0024663
12230535,tt0105809
35952527,tt0173918
10931728,tt0039245
9757430,tt0117684
19046062,tt0041107
24007374,tt0033493
34494012,tt1778342
11124990,tt0059050
20951393,tt0039381
33656303,tt1747967
3173198,tt0230334
31156468,tt0277252
5274269,tt0437238
14288728,tt0022000
4666906,tt0423360
359571,tt0289992
25893786,tt0168563
31096219,tt0091999
13049849,tt0090907
22644081,tt0064748
20694814,tt0025631
11353416,tt0268216
9960936,tt1989523
20135224,tt1294164
28960753,tt1041659
5339355,tt0090749
23820585,tt0294611
12674076,tt0362427
35768389,tt0041518
33449688,tt0307956
3991118,tt0067068
10802159,tt0041504
1127963,tt0095252
22144721,tt1228705
10931684,tt0045556
5366212,tt0399040
32152619,tt0018629
6563151,tt0103678
10940332,tt0041767
21666555,tt1098356
13922523,tt0242962
24954740,tt0100765
5118135,tt0433405
34350846,tt0014747
165106,tt0050307
18967674,tt0062917
27113000,tt1116182
22947692,tt0080184
8153846,tt0109440
18602506,tt0030036
14277570,tt0006969
13809448,tt0011401
25249973,tt0291131
28379602,tt0138498
15898466,tt0012240
13508300,tt0082522
21704088,tt0056471
21373881,tt0469979
19662785,tt0030559
26231758,tt0260858
3644578,tt0064975
6165918,tt0020927
29582857,tt0027855
21057974,tt0811011
32053604,tt0381357
3658781,tt0137902
19024526,tt0870984
31384964,tt0353594
9166468,tt0115583
23663525,tt1340095
33823041,tt0065026
9701398,tt0474622
24892305,tt0038649
9383995,tt0240419
2609169,tt0057413
19919089,tt1384592
8735598,tt0298954
23095277,tt0084191
24515495,tt0049749
14436334,tt0049214
44771,tt0019993
2761187,tt0183678
32880476,tt0359667
3710183,tt0326208
77643,tt0035417
24267235,tt0023994
2539874,tt0059418
22380174,tt0065457
8908477,tt0303644
13522370,tt0227562
5878445,tt0219414
31155630,tt0254834
18149982,tt0009058
3633996,tt0072204
2951878,tt0108420
142457,tt0119488
3966196,tt0075696
17611985,tt1233381
8359558,tt0843302
35002603,tt1201131
22643398,tt0348352
13522363,tt0011743
23691080,tt0036725
31619927,tt0438165
3990322,tt0042281
24017183,tt0028817
14091070,tt0006115
26005259,tt0263402
31322643,tt0048503
31150255,tt1964837
35188575,tt0125108
14385868,tt0010732
33314767,tt0075862
33933454,tt0079019
10915095,tt0110612
27940850,tt0049001
19679948,tt0045694
1815818,tt0093206
17931096,tt0243554
22644838,tt0100220
431685,tt0195909
31000091,tt0037368
12085775,tt0090956
186856,tt0075005
35412577,tt1753733
3470692,tt0284741
13863939,tt1068251
15724834,tt6450174
34507995,tt0084122
18890079,tt0391357
21242801,tt0048056
12234255,tt0088179
22410343,tt0067572
92582,tt0049261
5720474,tt0137584
24147198,tt0036952
21764295,tt1078600
6572584,tt0012691
22657183,tt1091180
16955791,tt0041429
31859893,tt0850709
9601501,tt0051731
3114712,tt0446071
17792184,tt0336373
12746610,tt0039056
28442591,tt0280354
5945009,tt0172089
35655454,tt1561759
6097565,tt0077904
4515396,tt0457495
28373627,tt0151226
7273563,tt0467069
14050402,tt0286190
33128846,tt0043328
31839719,tt1687281
16870441,tt0108138
15463100,tt0321442
33041654,tt0343607
3395769,tt0384696
15321482,tt0440972
6007672,tt0358702
11551862,tt0088377
6177777,tt0787505
607444,tt0337563
22124534,tt0246802
23266599,tt0901693
5454030,tt0103301
19419882,tt0079700
8983787,tt0473102
13137023,tt0263759
25990814,tt0248695
28032359,tt6446754
18998943,tt0225865
21476454,tt0903601
3478537,tt0449994
35584608,tt0316112
1380313,tt0100212
9009812,tt0082770
29887278,tt1754421
73457,tt0018873
5031197,tt0023057
17956990,tt0004527
10651171,tt0177280
32604160,tt4339008
27850628,tt1606267
13292846,tt0094700
20953724,tt0164664
18025932,tt0004340
24229569,tt0114413
20214756,tt0052765
7334454,tt0172534
23687982,tt0043837
9612342,tt0061992
25981715,tt1276105
19207939,tt0186657
1937840,tt0092090
32188583,tt0057656
24412976,tt0118644
33550875,tt0248379
22526743,tt0216224
17352897,tt0783565
18019926,tt1299653
10000199,tt0191190
27491558,tt0123741
31946625,tt1156076
20376609,tt0038312
31212473,tt1664655
25695953,tt0013980
30828793,tt2422070
4979704,tt0376215
30204919,tt0204933
21472296,tt0114397
24585123,tt0022537
33616079,tt0088724
21664006,tt1280548
3665621,tt0007832
6817168,tt0438204
28832153,tt2265493
16877124,tt0047467
9796530,tt0194955
26293153,tt0052629
12812600,tt0035114
8466210,tt0310578
15311074,tt0080894
2509885,tt0101628
1345561,tt0029855
34168801,tt0019444
2941852,tt0092974
29381935,tt2008444
25681893,tt0377051
33525076,tt1847713
3310215,tt0441738
3339200,tt0023948
2509859,tt0094919
34911213,tt1946310
28097327,tt0075798
33416405,tt2022376
34383684,tt0021057
1364205,tt0030317
1199638,tt0081150
17839626,tt0015413
6446044,tt0082398
33110421,tt1793224
30125465,tt1822266
16011398,tt0850695
4276965,tt0139144
8450339,tt0777932
25681809,tt0067643
31048391,tt0091525
11588702,tt0815171
26736022,tt0028260
27286055,tt0022173
27539366,tt1286147
10599593,tt0178184
28209320,tt1382250
17657295,tt0071788
5249887,tt0082162
32456571,tt0230007
1149546,tt5071800
7488209,tt0024355
662746,tt0271397
14626970,tt0005589
33230983,tt1715853
28694194,tt0176787
9776671,tt0192382
33945838,tt2117905
22276447,tt0062963
22523378,tt1183908
3924766,tt0057215
17565926,tt0155500
62687,tt0032194
19400060,tt1166805
3333,tt0004972
16958933,tt0139151
20839451,tt0188205
365039,tt0120828
23765662,tt1128062
18677497,tt0047599
6698816,tt0775486
438548,tt0212579
31029292,tt0179800
12913389,tt0207585
3662683,tt0465142
27974901,tt0060816
1353277,tt0055047
29120238,tt0027053
6105347,tt0158971
25715315,tt0235450
3260061,tt0245997
32762905,tt1139806
36276406,tt0131407
29116231,tt0014604
15932996,tt0011148
9773714,tt0031193
18568161,tt0295294
16850955,tt0366880
24240252,tt0019815
20981095,tt0039556
1594929,tt0075931
22657757,tt1649337
33253871,tt0307674
36329561,tt01874757
28763446,tt1657507
18580485,tt0044671
12960912,tt0006610
31048394,tt0062814
19942709,tt0076410
21760793,tt2501528
6267351,tt1196941
8750529,tt0022453
31232874,tt0039260
438547,tt0094754
4055486,tt0084796
24251542,tt0346631
32661656,tt1890493
2980843,tt0345591
1271476,tt0046350
3264802,tt0319020
15515247,tt0058877
4402502,tt0097081
31131311,tt0035358
32189501,tt0230991
24157841,tt0100772
35140281,tt8994434
12594852,tt0055763
23295531,tt1209367
35672882,tt0269460
31881272,tt0244245
33035751,tt0117412
30459784,tt1658797
2476317,tt0073018
14615533,tt0048804
3782101,tt0047377
19805973,tt0125749
11448113,tt0293815
20482085,tt0067507
4515733,tt0092997
3145085,tt0050680
18850187,tt1301698
16494542,tt0089882
7709603,tt0874986
7659023,tt0874333
35940098,tt2248028
2188611,tt0460902
33877690,tt0024927
25346493,tt0064931
13194660,tt0055074
34307129,tt0061324
31087548,tt0154102
32207440,tt1411249
6179154,tt0098368
11117479,tt0039747
6789361,tt0073915
7094942,tt0022668
1345984,tt0059555
26354688,tt0080993
3539982,tt0045352
23541198,tt1410204
19875036,tt0115028
31252722,tt0099120
31252441,tt0086990
5212057,tt0120187
4029748,tt0049473
15061916,tt0032723
26250473,tt0143303
7680880,tt0093431
20579723,tt0213475
31783951,tt0404978
22230215,tt0052097
35521701,tt1451802
32937008,tt0308971
32170594,tt0185313
2296056,tt0405325
14000171,tt0435026
36057870,tt0810394
28942144,tt1124040
24341490,tt0286774
26085619,tt0036611
31972917,tt1686018
28080005,tt0018882
10636802,tt0300980
5374748,tt0038722
4110795,tt0444628
9207227,tt1144934
26537809,tt0083331
4949401,tt0282768
13280124,tt0104362
24158189,tt0098659
9653698,tt0486554
17528845,tt0107350
3984733,tt0106464
33944586,tt0246774
2533693,tt0105859
26338494,tt0053666
226198,tt0108160
6851815,tt0425151
22315780,tt0250356
26191484,tt0027496
4669663,tt0202559
24561382,tt0136556
17354667,tt0073223
21426065,tt0242928
9287970,tt0190245
29890894,tt0049211
